user,item,ratings
446,236,3.5
446,8,2.5
446,241,3.5
446,2,4.0
447,7,4.0
447,17,4.0
447,215,2.5
447,207,3.5
448,235,3.0
448,620,4.0
448,4,4.0
448,7,3.5
448,236,4.0
448,255,3.0
448,215,3.5
448,84,3.0
448,17,4.0
448,424,4.0
448,250,2.5
448,253,4.0
448,469,4.0
448,3,4.0
448,342,4.0
448,219,4.0
448,6,4.0
448,12,2.0
448,5,4.0
448,2,3.5
448,207,2.5
448,247,3.0
449,8,3.0
449,5,4.0
449,4,3.0
449,239,2.5
449,2,3.5
449,211,2.0
449,84,3.5
449,6,4.0
449,12,3.0
449,9,3.5
449,11,3.0
449,236,4.0
450,7,3.0
450,12,3.0
450,1,3.0
450,246,2.0
450,205,2.5
451,17,2.0
451,214,3.0
451,257,4.0
451,13,3.5
451,247,1.5
451,5,3.5
451,244,1.5
451,241,2.0
451,216,3.0
451,239,1.5
451,253,2.0
451,250,2.0
451,6,1.5
451,207,3.0
451,252,3.0
451,12,4.0
451,243,1.5
451,121,4.0
451,8,2.0
451,7,2.5
451,84,1.5
451,10,4.0
451,255,2.0
451,215,4.0
451,2,4.0
451,256,2.0
451,254,3.0
451,4,4.0
451,246,4.0
451,1,0.5
451,233,4.0
451,3,2.0
451,206,3.0
451,213,3.0
451,219,2.0
451,251,1.5
451,245,2.0
451,210,2.5
451,205,0.5
451,249,2.5
451,234,2.5
452,250,3.5
452,4,3.0
452,1282,3.0
452,1123,4.0
452,7,3.0
452,1284,3.5
452,235,2.5
452,6,3.5
452,249,4.0
452,1280,3.5
452,264,3.5
452,217,3.0
452,214,4.0
452,1068,4.0
452,1281,3.5
452,236,4.0
452,1,4.0
452,1031,3.5
452,215,4.0
452,9,4.0
452,241,4.0
452,257,3.5
452,246,3.0
452,10,3.0
452,5,3.5
452,1278,4.0
452,13,4.0
452,252,4.0
452,219,3.5
452,1276,2.0
452,121,4.0
452,211,3.5
452,245,3.5
452,244,4.0
452,205,1.5
452,3,3.0
452,212,3.0
452,220,3.0
452,1285,4.0
452,1279,3.0
452,207,3.0
452,210,3.0
453,13,1.0
453,239,1.0
453,216,1.0
453,213,1.0
453,235,1.0
453,2,1.0
453,257,1.0
453,234,1.0
453,205,1.0
453,1,1.0
453,3,1.0
453,215,1.0
454,7,4.0
454,216,4.0
454,12,3.0
454,207,3.5
454,8,3.5
454,1,2.5
454,241,3.5
454,215,3.0
454,239,4.0
454,11,3.5
454,13,2.5
454,17,3.5
454,3,3.0
454,217,3.5
454,10,3.5
455,8,3.0
455,236,2.5
455,11,4.0
455,233,4.0
455,3,4.0
455,234,3.0
455,10,3.0
455,1,3.0
455,6,4.0
455,254,3.5
455,4,4.0
455,253,4.0
455,9,4.0
455,255,4.0
455,219,3.5
455,17,4.0
455,2,4.0
455,84,3.0
455,205,4.0
455,12,4.0
455,211,4.0
455,5,3.5
456,390,3.0
456,517,3.5
456,448,4.0
456,233,2.5
456,11,3.0
456,1275,3.0
456,492,4.0
456,206,3.0
456,479,4.0
456,235,3.5
457,10,3.5
457,9,3.5
457,243,2.5
457,17,3.0
457,255,3.0
457,254,3.5
457,239,2.5
457,248,1.5
457,251,2.5
457,249,2.5
457,1,2.5
457,2,3.5
457,235,2.5
457,4,4.0
457,250,3.0
457,210,2.5
457,212,3.0
457,252,1.5
457,206,3.0
457,234,2.5
457,217,2.0
457,121,2.5
457,256,2.0
457,13,2.5
457,236,2.5
457,11,4.0
457,3,3.0
457,220,4.0
457,214,2.0
457,6,4.0
457,205,2.0
457,12,2.5
457,257,2.5
457,84,2.0
457,7,4.0
457,8,3.0
457,216,2.0
457,233,3.5
457,241,2.5
457,253,1.0
457,246,2.5
459,256,2.5
459,211,3.5
459,251,2.5
459,250,2.5
459,1,3.5
459,17,3.5
459,220,3.0
459,12,3.5
459,243,3.5
459,9,3.0
459,247,2.5
459,13,2.5
459,246,2.0
459,248,2.5
459,216,3.0
459,213,3.5
459,252,3.5
459,5,3.0
459,84,3.5
459,255,3.5
459,10,4.0
459,212,3.0
459,239,3.0
459,8,3.5
459,254,3.0
459,245,2.0
459,4,3.0
459,257,3.5
459,253,3.0
459,206,3.5
459,6,2.5
459,215,2.5
459,210,2.5
459,244,3.0
459,241,3.0
459,235,3.0
459,219,2.5
459,214,2.5
459,217,3.5
459,234,2.5
459,205,3.0
459,233,4.0
459,3,2.5
459,236,2.5
460,241,1.0
460,11,3.0
460,210,2.5
460,239,2.5
460,220,1.5
460,233,2.5
460,253,2.5
460,219,2.0
460,247,2.0
460,252,3.5
460,7,2.0
460,12,2.0
460,212,2.5
460,9,3.0
460,248,4.0
460,245,2.5
460,250,2.5
460,5,2.5
460,243,1.5
460,3,1.5
460,215,1.0
460,257,2.0
460,235,4.0
460,236,2.0
460,256,2.5
460,206,2.5
460,246,3.0
460,214,1.5
460,254,2.5
460,121,1.5
460,84,2.5
460,207,3.0
460,6,3.0
460,244,3.0
460,255,3.0
460,13,3.5
460,205,2.0
461,247,2.5
461,5,4.0
461,1,0.5
461,244,3.0
461,8,4.0
461,207,3.0
461,215,2.5
461,6,0.5
461,17,4.0
461,9,4.0
461,257,1.0
461,213,0.5
461,211,3.5
461,13,4.0
461,255,4.0
461,30,0.5
461,12,3.0
461,2,0.5
462,17,3.0
463,215,4.0
463,11,4.0
463,1292,2.5
463,13,4.0
463,1286,4.0
463,666,4.0
463,1288,3.0
464,247,2.5
464,253,4.0
464,713,3.0
464,13,2.5
464,245,2.5
464,216,4.0
464,257,3.0
464,220,4.0
464,1178,3.0
464,17,4.0
464,121,3.0
464,236,4.0
464,2,3.5
464,255,3.0
464,241,3.5
464,1293,4.0
464,215,4.0
464,1,4.0
464,9,4.0
464,219,4.0
464,234,4.0
464,207,1.5
464,8,4.0
464,214,2.0
464,211,4.0
464,7,2.5
465,2,2.5
465,12,3.0
465,7,4.0
465,10,3.0
465,1,3.5
465,236,4.0
465,239,3.0
465,9,3.0
465,11,3.0
465,207,2.0
465,17,3.5
465,213,3.0
465,216,2.5
465,257,3.5
465,211,3.0
466,234,3.5
466,247,3.0
466,253,4.0
466,255,4.0
466,13,4.0
466,239,4.0
466,10,2.0
466,246,4.0
466,213,4.0
466,245,4.0
466,236,4.0
466,251,2.5
466,1,4.0
466,205,4.0
466,215,4.0
466,121,3.0
466,233,3.0
466,5,4.0
466,219,2.5
466,7,4.0
466,3,4.0
466,243,2.5
466,17,4.0
466,12,2.5
466,257,4.0
466,2,4.0
466,9,4.0
466,250,2.0
466,217,4.0
466,256,3.0
466,8,4.0
466,211,4.0
466,210,2.5
466,252,4.0
466,249,2.0
466,206,2.0
466,4,4.0
466,84,4.0
466,220,1.0
467,10,3.0
467,257,3.5
467,6,3.5
467,219,3.0
467,11,4.0
467,205,3.5
467,121,2.5
467,236,3.5
467,213,3.0
467,9,4.0
467,255,2.5
467,239,2.5
467,212,1.5
467,252,2.5
467,13,3.5
467,210,2.5
467,84,4.0
467,12,4.0
467,249,2.0
467,243,2.0
467,563,4.0
467,207,4.0
467,3,4.0
467,2,2.0
467,245,2.5
467,206,3.0
467,1,3.5
467,256,2.0
467,253,2.0
467,214,2.0
467,234,2.5
467,172,4.0
467,7,4.0
467,216,2.5
467,248,3.0
467,5,3.0
467,215,2.0
467,244,2.0
467,235,3.0
467,233,3.0
467,4,3.5
467,17,2.5
467,789,3.5
467,211,3.5
467,246,2.0
468,207,3.5
468,245,4.0
468,254,1.5
468,219,2.0
468,256,2.0
468,13,3.5
468,11,1.5
468,213,3.5
468,214,1.0
468,205,0.5
468,318,4.0
468,220,3.5
468,247,4.0
468,206,3.5
468,239,1.0
468,9,4.0
468,217,1.0
468,1,4.0
468,8,1.5
468,241,1.0
468,243,2.5
468,246,1.0
468,215,4.0
468,211,2.0
468,10,2.0
468,236,3.0
468,250,0.5
468,235,1.5
468,212,3.0
468,121,3.5
468,7,2.0
468,6,4.0
468,216,4.0
468,2,1.0
468,253,2.5
468,244,1.5
468,251,0.5
468,234,2.0
468,249,1.5
468,12,3.0
468,252,3.5
468,233,3.0
468,248,2.5
468,17,3.5
468,210,3.5
468,257,1.5
469,11,3.5
469,17,2.0
469,236,4.0
469,5,3.0
469,4,4.0
469,219,4.0
469,250,4.0
470,235,3.0
470,206,4.0
470,216,4.0
470,236,3.5
470,241,4.0
470,233,3.0
471,257,1.5
471,1,2.0
471,219,2.5
471,17,3.5
471,235,4.0
471,239,3.0
471,11,4.0
471,252,2.5
471,13,4.0
471,216,2.5
472,235,1.0
472,3,3.0
472,4,2.5
472,207,1.5
472,12,3.0
472,211,4.0
472,250,4.0
472,5,0.5
472,253,2.5
472,218,1.5
472,220,3.5
472,7,4.0
472,522,4.0
472,148,4.0
472,11,3.0
472,241,3.0
472,1,2.0
472,592,0.5
473,207,2.5
473,2,3.0
473,123,3.0
473,397,4.0
473,5,4.0
473,7,4.0
473,239,2.0
474,1,3.0
475,213,4.0
475,11,4.0
475,2,1.5
475,4,4.0
476,205,4.0
476,10,4.0
476,213,3.5
476,13,4.0
476,11,3.0
476,3,3.5
476,254,4.0
476,7,3.0
476,216,3.5
476,1,3.5
477,234,1.0
477,233,2.5
477,220,3.0
477,235,1.0
477,8,3.5
477,236,3.5
477,13,4.0
477,246,2.0
477,211,3.0
477,212,4.0
477,205,3.5
477,243,2.5
477,6,2.5
477,249,3.0
477,214,1.0
477,216,2.5
477,257,1.0
477,207,2.5
477,251,2.5
477,256,1.5
477,7,0.5
477,252,3.0
477,10,1.5
477,121,3.0
477,253,0.5
477,5,1.0
477,217,3.5
477,84,2.0
477,11,4.0
477,248,2.0
477,215,3.0
477,241,1.5
477,1,3.0
477,12,1.5
477,245,3.5
477,244,1.5
477,239,2.5
477,210,1.5
477,219,2.0
477,254,3.0
477,213,1.5
477,206,2.5
477,2,3.0
478,244,1.5
478,539,2.0
478,207,2.5
478,211,3.5
478,12,2.5
478,714,1.5
478,241,2.5
478,206,2.5
478,473,4.0
478,10,3.0
478,345,2.5
478,480,3.0
478,548,1.0
478,434,1.0
478,1299,4.0
478,1298,2.0
478,1034,3.5
478,310,4.0
478,214,0.5
478,431,3.0
478,219,4.0
478,9,1.5
478,1294,3.5
478,20,1.5
478,1295,1.5
478,7,3.0
478,659,4.0
478,356,1.5
478,478,0.5
478,582,0.5
478,591,1.0
478,536,1.0
478,607,4.0
478,278,1.5
478,410,2.0
479,728,3.5
479,322,3.0
479,1300,3.0
479,1301,3.5
479,278,4.0
479,4,4.0
479,845,4.0
479,2,4.0
479,7,4.0
479,1036,1.5
480,205,2.5
480,257,2.5
480,11,3.5
480,7,1.5
481,5,3.5
481,17,3.5
481,7,4.0
481,1295,4.0
482,4,3.0
482,3,2.0
482,255,3.0
482,205,1.5
482,9,4.0
482,257,2.5
482,215,3.5
482,6,2.0
482,211,3.0
482,234,2.5
482,233,2.5
482,254,2.5
482,1,2.5
482,5,3.0
482,213,3.5
482,214,0.5
482,235,3.0
482,236,3.5
482,12,2.5
482,2,1.5
482,239,2.0
482,11,3.5
482,7,2.5
483,245,1.5
483,244,0.5
483,236,4.0
483,255,2.5
483,17,4.0
483,256,0.5
483,251,0.5
483,252,1.5
483,249,1.0
483,4,2.5
483,219,3.5
483,12,1.5
483,211,4.0
483,10,2.5
483,84,2.5
483,235,3.0
483,216,1.0
483,206,0.5
483,247,2.5
483,248,0.5
483,210,1.0
483,9,3.5
483,257,2.5
483,11,3.5
483,5,3.5
483,213,1.0
483,250,1.0
483,121,1.5
483,233,0.5
483,205,1.0
483,2,1.0
483,253,0.5
483,8,4.0
483,1,3.0
483,212,2.0
483,15,3.0
483,7,1.0
483,215,3.5
484,3,3.0
484,236,4.0
484,2,4.0
484,206,1.5
484,7,4.0
484,207,2.0
485,249,3.0
485,247,3.5
485,257,3.0
485,217,4.0
485,6,4.0
485,210,3.5
485,250,3.0
485,13,3.0
485,235,3.0
485,205,4.0
485,220,3.0
485,254,3.0
485,234,3.5
485,253,3.5
485,11,4.0
485,239,3.5
485,236,3.5
485,3,4.0
485,215,3.5
485,212,4.0
485,7,4.0
485,244,4.0
485,84,2.5
485,4,3.5
485,1302,3.5
485,246,4.0
485,408,3.5
485,9,3.5
485,1,3.5
485,5,3.0
485,252,3.5
485,243,4.0
485,2,2.5
485,8,3.0
485,241,3.0
485,17,3.0
485,10,3.5
485,248,3.0
485,1303,3.0
485,245,3.5
486,9,3.5
486,215,3.0
486,241,3.5
486,219,3.5
486,3,3.0
486,7,2.5
486,11,4.0
486,257,2.0
486,254,3.0
486,5,3.5
487,3,3.5
487,10,3.5
487,220,4.0
487,17,2.0
487,214,3.0
487,216,4.0
487,249,2.5
487,234,2.5
487,207,4.0
487,236,1.0
487,245,4.0
487,205,4.0
487,246,3.0
487,210,2.5
487,4,4.0
487,248,3.0
487,213,3.0
487,211,1.5
487,11,4.0
487,219,2.0
487,244,3.0
487,9,3.0
487,255,2.5
487,1,4.0
487,206,3.0
487,241,4.0
487,257,2.0
487,233,2.5
487,254,3.0
487,8,2.5
487,251,3.5
487,2,3.5
487,250,3.0
487,212,3.0
487,247,4.0
487,5,4.0
487,215,4.0
487,84,3.0
487,7,2.0
487,121,3.0
487,243,2.5
487,253,2.5
487,252,3.5
487,256,2.0
487,235,4.0
488,207,1.5
488,31,4.0
488,5,3.5
488,121,3.0
488,253,4.0
488,8,4.0
488,391,4.0
488,11,3.0
488,211,2.0
488,702,4.0
488,219,2.0
488,220,3.0
488,217,2.0
488,675,4.0
488,4,3.5
488,7,2.0
488,809,4.0
488,1,0.5
488,398,3.5
488,17,2.5
489,750,4.0
489,17,3.5
489,318,4.0
489,12,2.0
489,879,0.5
489,862,1.0
489,218,4.0
489,293,4.0
489,236,3.0
489,691,2.0
489,522,3.0
489,3,3.0
489,763,4.0
489,432,3.0
489,658,3.5
489,278,2.0
489,219,3.5
489,606,3.0
489,284,2.5
489,1304,4.0
489,335,4.0
489,520,4.0
489,2,3.0
489,352,3.0
489,521,4.0
489,336,3.0
489,835,3.0
490,6,3.0
490,213,3.0
490,239,2.0
490,212,2.5
490,7,4.0
490,244,4.0
490,234,2.5
490,256,3.5
490,214,4.0
490,207,3.5
490,219,2.5
490,248,3.5
490,253,2.5
490,255,4.0
490,247,3.5
490,11,3.0
490,10,3.5
490,8,4.0
490,211,3.5
490,217,2.5
490,210,3.0
490,205,2.0
490,257,4.0
490,1,2.5
490,233,3.5
490,2,2.0
490,254,3.0
490,9,3.5
490,245,3.5
490,13,1.0
490,12,3.5
491,211,3.5
491,1,3.5
491,11,3.5
491,219,3.5
491,17,4.0
491,13,3.0
491,12,3.0
491,2,3.0
491,236,4.0
491,207,3.5
491,7,3.5
491,3,2.0
491,235,3.5
492,257,2.0
492,205,2.5
492,243,4.0
492,254,3.0
492,216,2.5
492,236,4.0
492,233,3.5
492,253,0.5
492,121,3.0
492,2,3.0
492,217,2.5
492,252,2.0
492,1,4.0
492,250,2.5
492,214,3.0
492,210,1.5
492,247,2.0
492,84,3.0
492,251,3.0
492,11,3.5
492,212,3.5
492,9,3.5
492,17,4.0
492,249,3.0
492,12,3.0
492,13,3.0
492,6,3.0
492,10,3.0
492,8,4.0
492,219,2.5
492,235,3.0
492,3,3.0
492,4,3.0
493,207,3.0
493,7,3.5
494,207,3.0
494,214,3.0
494,255,4.0
494,220,3.0
494,247,2.5
494,3,2.5
494,250,2.5
494,17,3.0
494,243,2.5
494,257,2.5
494,233,2.5
494,121,2.5
494,249,3.5
494,211,3.5
494,248,2.5
494,216,4.0
494,13,4.0
494,210,3.0
494,206,2.5
494,246,2.5
494,11,2.5
494,5,4.0
494,234,3.0
494,217,2.5
494,219,3.5
494,213,3.5
494,212,3.0
494,215,4.0
494,253,4.0
494,245,4.0
494,239,2.5
494,84,2.0
494,235,2.5
494,236,3.5
494,254,3.0
495,13,3.0
495,235,3.0
495,10,3.0
495,244,3.5
495,243,2.0
495,84,4.0
495,1,2.5
495,3,3.0
495,211,2.5
495,207,2.0
495,254,2.0
495,233,3.0
495,220,2.0
495,121,3.0
495,215,2.5
495,217,4.0
496,705,4.0
496,278,4.0
497,9,2.5
497,235,0.5
497,220,2.5
498,207,2.5
498,17,4.0
498,8,4.0
498,2,3.0
498,1306,3.0
498,13,2.5
498,233,1.0
498,7,4.0
499,17,2.0
499,2,4.0
500,3,2.5
500,216,3.0
500,244,4.0
500,4,4.0
500,5,3.5
500,251,2.5
500,239,4.0
500,2,4.0
500,215,2.0
500,213,3.5
500,217,4.0
500,9,3.5
500,255,3.5
500,253,4.0
500,121,3.5
500,250,3.5
500,241,2.5
500,11,4.0
500,210,3.5
500,219,3.5
500,207,4.0
500,247,4.0
500,220,4.0
500,256,2.5
500,248,3.0
500,246,4.0
500,249,3.5
500,211,4.0
500,205,3.5
500,206,4.0
500,12,4.0
500,233,4.0
500,17,4.0
500,257,3.5
500,84,3.0
500,254,4.0
500,13,3.0
500,6,4.0
500,10,3.0
500,243,3.5
500,235,4.0
500,252,3.5
501,11,4.0
502,241,2.0
502,256,2.5
502,244,2.5
502,211,3.5
502,252,2.5
502,249,2.5
502,9,3.5
502,6,4.0
502,12,2.5
502,245,3.0
502,121,2.0
502,207,1.0
502,4,2.0
502,216,2.5
502,5,2.5
502,220,1.5
502,250,3.0
502,251,3.0
502,11,3.0
502,239,3.0
502,253,3.0
502,206,3.0
502,236,4.0
502,10,2.0
502,235,2.5
502,248,2.0
502,257,2.5
502,247,2.5
502,217,2.5
502,2,2.0
502,233,1.5
502,1,2.5
502,205,1.0
502,234,2.5
502,13,3.0
502,219,3.0
502,210,1.5
502,255,2.5
502,17,4.0
503,440,3.5
503,764,4.0
503,1307,4.0
503,352,4.0
503,729,4.0
503,172,3.5
503,5,3.5
503,242,3.5
503,219,4.0
503,11,3.5
503,777,2.0
503,893,3.5
503,416,3.5
503,1309,4.0
503,755,3.5
503,292,3.5
503,743,3.5
503,12,3.0
503,236,3.0
503,305,3.5
503,938,3.0
503,59,4.0
503,216,3.0
503,1308,4.0
504,219,3.5
504,2,1.5
504,1,2.0
504,211,4.0
504,234,3.5
504,8,4.0
504,5,3.0
504,215,3.5
504,3,2.5
504,9,4.0
504,7,3.5
504,11,3.5
504,236,3.5
504,4,3.5
504,84,2.5
504,6,3.5
505,207,3.5
505,212,2.0
505,17,3.0
505,84,3.5
505,4,3.5
505,245,2.5
505,233,2.0
505,214,3.0
505,249,2.0
505,213,3.5
505,244,3.5
505,215,3.0
505,11,4.0
505,206,4.0
505,236,3.5
505,12,0.5
505,1,4.0
505,13,3.0
505,121,2.0
505,247,2.0
505,3,1.0
505,10,4.0
505,219,2.0
505,246,1.0
505,5,1.5
505,216,4.0
505,234,4.0
505,250,4.0
505,248,3.5
505,252,1.0
505,211,0.5
505,254,3.5
505,243,3.0
505,217,1.5
505,6,1.0
506,207,2.0
506,7,3.0
506,241,3.0
506,245,3.5
506,3,3.0
506,239,3.5
506,247,3.0
506,217,3.0
506,253,3.5
506,251,3.5
506,234,4.0
506,215,4.0
506,216,4.0
506,210,3.0
506,477,3.0
506,252,3.0
506,10,2.0
506,13,4.0
506,256,3.0
507,210,4.0
507,254,4.0
507,217,4.0
507,8,3.5
507,5,4.0
507,12,4.0
507,17,3.0
507,214,3.5
507,245,4.0
507,243,3.0
507,234,2.5
507,9,4.0
507,213,2.0
507,253,4.0
507,220,2.5
507,7,4.0
507,252,2.5
507,215,2.0
507,10,2.0
507,219,4.0
507,3,3.5
507,251,4.0
507,257,2.5
507,84,2.0
507,11,4.0
507,236,3.5
507,246,4.0
507,121,3.5
507,207,4.0
507,2,4.0
507,235,3.5
507,256,4.0
507,233,2.5
507,216,3.0
507,255,4.0
507,239,3.0
507,249,3.0
507,244,2.5
507,13,4.0
507,205,4.0
507,212,3.0
507,4,4.0
507,248,2.5
508,1091,4.0
508,242,3.5
508,845,3.5
508,658,3.0
508,539,3.0
508,1,3.0
508,5,1.5
508,17,3.5
508,278,3.5
508,339,2.5
508,239,2.5
508,966,2.5
509,751,0.5
509,9,3.5
509,249,3.0
509,930,3.0
509,219,4.0
509,414,3.5
509,488,3.0
509,1316,2.0
509,1322,4.0
509,148,3.0
509,341,1.0
509,1313,4.0
509,1234,3.0
509,702,2.0
509,207,3.0
509,931,1.5
509,1312,1.5
509,1311,0.5
509,352,3.5
509,1319,2.0
509,2,3.0
509,7,3.5
509,278,2.5
509,69,4.0
509,4,2.5
509,10,3.0
509,938,3.0
509,1323,4.0
509,1314,1.5
509,1317,4.0
509,764,3.0
509,1320,1.5
509,282,2.5
509,511,4.0
509,921,3.5
509,212,3.5
509,1327,2.5
509,1080,3.5
509,592,1.5
509,283,2.0
509,929,2.0
509,215,3.5
509,1321,2.5
509,598,3.0
509,1,3.0
509,286,4.0
509,937,3.5
509,209,4.0
509,1324,3.0
509,748,3.0
509,927,1.0
509,584,0.5
509,577,3.0
509,241,3.0
509,779,1.5
509,250,3.5
509,1326,1.0
509,236,0.5
510,1332,4.0
510,1060,1.0
510,938,2.5
510,1330,3.5
510,638,3.5
510,1329,3.5
510,431,3.5
510,396,3.0
510,364,3.0
510,1160,2.5
510,392,4.0
510,753,3.5
510,687,2.5
510,465,3.5
510,445,3.0
510,806,4.0
510,1333,4.0
510,310,3.5
510,776,4.0
510,347,3.0
510,1331,4.0
510,1328,3.0
511,215,4.0
513,207,2.5
513,236,3.5
513,2,3.5
513,7,2.0
513,9,3.0
514,13,3.5
514,7,2.5
514,235,3.0
514,1334,1.0
514,10,3.0
514,241,3.5
514,9,3.0
514,236,3.0
514,207,2.0
514,211,4.0
514,8,2.5
515,17,3.0
515,255,3.5
515,207,3.5
515,6,4.0
515,257,2.0
515,253,3.0
515,235,2.5
515,245,3.0
515,12,3.0
515,217,4.0
515,206,4.0
515,214,4.0
515,220,2.5
515,2,3.5
515,13,3.5
515,121,4.0
515,236,2.5
515,213,4.0
515,210,3.0
515,205,4.0
515,239,3.0
515,11,4.0
515,241,3.5
515,216,3.0
515,84,3.0
515,9,3.5
515,215,3.0
515,254,3.5
516,236,4.0
516,17,4.0
516,219,4.0
517,254,3.5
517,4,3.5
517,241,2.5
517,257,2.0
517,3,3.5
517,219,2.5
517,243,2.0
517,17,2.5
517,9,2.0
517,248,3.0
517,247,2.5
517,8,3.0
517,215,2.0
517,220,3.5
517,6,3.0
517,84,3.0
517,12,1.5
517,256,3.5
517,246,3.5
517,255,3.5
517,2,3.0
517,213,2.5
517,239,4.0
517,11,3.5
517,212,3.0
517,249,2.5
517,214,3.0
517,1,3.5
517,244,3.5
517,245,3.5
517,13,3.0
517,217,3.5
517,251,2.5
517,121,2.5
517,7,3.5
517,216,3.0
517,205,3.5
517,207,3.0
517,252,3.0
517,10,2.5
517,233,2.0
517,211,1.0
518,220,2.5
518,205,4.0
518,13,4.0
518,1,4.0
518,7,4.0
518,2,4.0
518,3,4.0
518,121,4.0
518,234,4.0
518,219,4.0
518,244,4.0
519,1338,0.5
519,233,2.5
519,877,2.5
519,257,4.0
519,7,4.0
519,11,4.0
519,207,2.5
519,1336,2.5
519,220,3.0
519,219,4.0
519,250,4.0
519,10,3.0
519,13,4.0
519,9,4.0
519,245,4.0
519,235,3.0
519,1337,0.5
519,239,3.0
519,1,4.0
519,1335,4.0
519,12,4.0
519,17,4.0
519,217,1.0
519,1212,3.5
519,2,3.0
519,1027,4.0
519,244,4.0
519,216,3.0
519,241,3.5
519,5,4.0
520,8,3.0
520,241,3.5
520,12,3.5
520,4,3.0
520,217,4.0
520,13,4.0
520,7,3.5
520,214,4.0
520,10,3.5
520,207,3.5
520,2,4.0
520,1,3.5
520,5,2.5
520,3,3.5
520,253,2.5
520,11,4.0
520,216,3.0
520,9,3.0
520,215,3.0
520,244,3.5
520,220,3.5
521,8,3.5
521,7,3.5
521,13,2.5
521,2,2.0
522,206,3.5
522,7,3.5
522,12,3.0
522,1,3.5
522,3,3.0
522,254,2.5
522,220,3.5
522,216,3.5
522,10,2.5
522,215,2.5
522,13,2.0
522,241,3.5
522,5,3.0
523,8,3.0
523,17,2.5
523,12,4.0
523,215,1.5
523,252,4.0
523,4,2.5
523,11,2.0
523,249,3.0
523,255,3.0
523,207,2.5
523,213,3.0
523,219,4.0
523,10,2.0
523,254,3.0
523,239,3.5
523,250,4.0
523,257,4.0
523,220,3.5
523,211,3.5
523,5,1.5
523,212,4.0
524,572,4.0
524,13,3.5
524,781,4.0
524,787,4.0
524,525,4.0
524,12,1.0
524,2,3.0
524,219,3.5
526,84,0.5
526,220,1.5
526,11,2.0
526,207,3.5
526,8,0.5
526,12,1.5
526,219,2.0
526,215,3.5
526,9,1.0
526,250,3.0
526,91,4.0
526,2,3.5
526,13,3.5
526,1,2.0
526,4,3.0
526,7,4.0
527,4,4.0
527,1,4.0
528,239,3.5
528,10,3.5
528,235,3.0
528,251,2.5
528,205,3.0
528,391,4.0
528,932,3.0
528,512,4.0
528,207,3.0
528,986,4.0
528,219,2.5
528,2,4.0
528,657,3.5
529,508,4.0
529,420,4.0
529,211,4.0
530,12,4.0
530,11,4.0
530,17,3.0
530,640,4.0
530,255,3.5
530,216,3.0
530,207,2.5
530,215,4.0
530,3,3.0
530,211,4.0
530,8,3.5
530,244,4.0
530,1339,3.5
530,217,4.0
530,9,4.0
530,252,3.0
530,6,3.0
530,257,4.0
530,239,3.5
530,214,3.5
530,251,4.0
530,233,3.5
530,250,3.5
530,220,3.0
530,10,3.0
530,219,3.5
530,234,4.0
530,205,3.0
530,235,3.0
530,645,3.5
530,13,4.0
530,1,3.0
530,7,3.0
530,249,4.0
530,5,3.0
530,212,4.0
530,236,4.0
531,1340,4.0
531,1026,4.0
531,299,4.0
532,10,3.0
532,1,2.5
532,11,4.0
533,533,2.5
533,1001,4.0
533,977,2.0
533,251,3.5
533,8,2.5
533,522,2.5
533,218,3.5
533,345,2.5
533,397,2.5
533,781,4.0
533,604,2.5
533,241,3.0
533,537,2.0
533,525,4.0
533,59,3.0
533,5,2.5
533,543,3.5
533,739,1.5
533,535,4.0
533,550,3.0
533,445,0.5
533,293,3.0
533,754,2.5
533,589,2.5
533,835,4.0
533,219,3.0
533,17,3.5
533,709,3.0
533,379,4.0
533,266,1.5
533,211,3.0
533,478,2.5
533,314,3.0
533,183,3.0
533,389,2.5
533,523,1.5
533,2,2.5
533,383,2.5
533,941,2.5
533,250,3.5
533,489,4.0
533,740,3.0
533,531,3.0
533,528,3.0
533,392,4.0
533,787,4.0
533,542,4.0
533,534,3.5
533,984,2.0
533,278,4.0
533,960,1.0
533,425,3.0
533,1006,2.0
533,435,4.0
533,286,4.0
533,696,3.5
533,986,2.5
533,545,4.0
533,295,3.5
533,233,4.0
533,712,3.5
533,220,3.5
533,590,2.0
533,536,1.5
533,307,3.5
533,529,2.5
533,242,3.0
533,486,2.0
534,13,3.5
534,207,2.5
534,7,3.0
534,245,2.5
534,234,4.0
534,214,3.5
534,235,3.0
534,215,3.0
534,1,4.0
534,241,2.5
534,251,3.5
534,211,2.5
535,9,3.5
535,236,0.5
535,251,2.0
535,210,3.5
535,233,3.0
535,255,2.5
535,219,3.0
535,84,3.0
535,3,3.0
535,205,1.5
535,121,2.5
535,212,3.0
535,17,1.5
535,217,2.5
535,13,2.0
535,4,3.5
535,249,2.0
535,241,2.0
535,8,4.0
535,243,3.0
535,207,3.0
535,12,1.0
535,234,3.0
535,256,2.0
535,215,2.5
535,216,1.5
535,250,2.5
535,1,2.0
535,2,3.5
535,247,3.5
535,6,2.5
535,248,2.5
535,245,1.5
535,11,3.5
535,213,3.5
536,215,1.0
536,1,2.5
536,219,1.5
536,13,1.5
536,255,2.0
536,206,2.0
536,236,3.5
536,253,1.5
536,235,1.0
536,12,3.0
536,17,1.5
536,211,2.0
536,220,1.5
536,4,3.5
536,233,3.0
536,244,2.0
536,247,2.5
536,6,3.0
